PLAYER_ID,PERSON_ID,FIRST_NAME,LAST_NAME,FULL_NAME,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,IS_ACTIVE,affiliation_state,affiliation_country,PLAYER_NAME,TimeFrame,PTS,AST,REB,ALL_STAR_APPEARANCES
203097,203097,Fab,Melo,Fab Melo,"Melo, Fab",F. Melo,1990-06-20T00:00:00,Syracuse,Brazil,Syracuse/Brazil,7-0,255,1,13,Center,Active,1610612738,Celtics,BOS,celtics,Boston,fab_melo,2012,2012,Y,Y,Y,2012,1,22,False,Syracuse,Brazil,Fab Melo,career,1.2,0.0,0.5,0
1629001,1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,1998-05-28T00:00:00,University of Southern California,USA,Southern California/USA,6-4,200,1,,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,deanthony_melton,2018,2019,Y,Y,Y,2018,2,46,False,Southern California,USA,De'Anthony Melton,2018-19,5.0,3.2,2.7,0.063
77577,77577,Ed,Melvin,Ed Melvin,"Melvin, Ed",E. Melvin,1916-02-13T00:00:00,Duquesne,USA,Duquesne/USA,5-9,170,0,,Forward,Active,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_ed_melvin,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Duquesne,USA,Ed Melvin,career,4.9,0.6,,0
77578,77578,Dean,Meminger,Dean Meminger,"Meminger, Dean",D. Meminger,1948-05-13T00:00:00,Marquette,USA,Marquette/USA,6-1,175,5,7,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_thedream_meminger,1971,1976,N,Y,Y,1971,1,16,False,Marquette,USA,Dean Meminger,career,6.1,2.5,2.6,0
77579,77579,Chuck,Mencel,Chuck Mencel,"Mencel, Chuck",C. Mencel,1933-04-21T00:00:00,Minnesota,USA,Minnesota/USA,6-0,168,1,18,Guard,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_chuck_mencel,1955,1956,N,Y,Y,1955,2,12,False,Minnesota,USA,Chuck Mencel,career,7.0,2.4,2.5,0
77580,77580,John,Mengelt,John Mengelt,"Mengelt, John",J. Mengelt,1949-10-16T00:00:00,Auburn,USA,Auburn/USA,6-2,195,9,15,Guard,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_crash_mengelt,1971,1980,N,Y,Y,1971,2,21,False,Auburn,USA,John Mengelt,career,9.8,2.1,1.9,0
77581,77581,Ken,Menke,Ken Menke,"Menke, Ken",K. Menke,1922-10-02T00:00:00,Illinois,USA,Illinois/USA,6-0,168,0,,Guard,Active,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_angles_menke,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Illinois,USA,Ken Menke,career,2.5,1.2,,0
200822,200822,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,"Mensah-Bonsu, Pops",P. Mensah-Bonsu,1983-09-07T00:00:00,George Washington,USA,George Washington/USA,,,3,,,Inactive,0,,,,,pops_mensah-bonsu,2006,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,George Washington,USA,Pops Mensah-Bonsu,career,3.0,0.2,3.0,0
1500,1500,Ron,Mercer,Ron Mercer,"Mercer, Ron",R. Mercer,1976-05-18T00:00:00,Kentucky,USA,Kentucky/USA,,,8,,,Inactive,0,,,,,ron_mercer,1997,2004,N,Y,Y,1997,1,6,False,Kentucky,USA,Ron Mercer,career,13.6,2.1,3.1,0
77582,77582,Joe,Meriweather,Joe Meriweather,"Meriweather, Joe",J. Meriweather,1953-10-26T00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-10,215,9,50,Center,Active,1610612758,Kings,KCK,kings,Kansas City,HISTADD_joe_meriweather,1975,1984,N,Y,Y,1975,1,11,False,Southern Illinois,USA,Joe Meriweather,career,8.1,0.9,5.6,0
77583,77583,Porter,Meriwether,Porter Meriwether,"Meriwether, Porter",P. Meriwether,1940-03-16T00:00:00,Tennessee State,USA,Tennessee State/USA,6-2,180,0,14,Guard,Active,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_porter_meriwether,1962,1962,N,Y,Y,1962,3,21,False,Tennessee State,USA,Porter Meriwether,career,3.8,1.4,0.9,0
77584,77584,Tom,Meschery,Tom Meschery,"Meschery, Tom",T. Meschery,1938-10-26T00:00:00,St. Mary's (CA),USA,St. Mary's (CA)/USA,6-6,215,9,14,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_tom_meschery,1961,1970,N,Y,Y,1961,1,7,False,St. Mary's (CA),USA,Tom Meschery,career,12.7,1.7,8.6,1
1629002,1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,1997-03-22T00:00:00,University of Southern California,USA,University of Southern California\USA/USA,6-10,225,1,7,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,chimezie_metu,2018,2019,Y,Y,Y,2018,2,49,False,University of Southern California\USA,USA,Chimezie Metu,2018-19,1.8,0.4,1.2,0.052
684,684,Loren,Meyer,Loren Meyer,"Meyer, Loren",L. Meyer,1972-12-30T00:00:00,Iowa State,USA,Iowa State/USA,6-10,260,2,34,Center-Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,loren_meyer,1995,1998,N,Y,Y,1995,1,24,False,Iowa State,USA,Loren Meyer,career,4.6,0.6,3.4,0
77586,77586,Dave,Meyers,Dave Meyers,"Meyers, Dave",D. Meyers,1953-04-21T00:00:00,California-Los Angeles,USA,UCLA/USA,6-9,215,3,7,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_dave_meyers,1975,1979,N,Y,Y,1975,1,2,False,UCLA,USA,Dave Meyers,career,11.2,2.3,6.3,0
77587,77587,Stan,Miasek,Stan Miasek,"Miasek, Stan",S. Miasek,1924-08-08T00:00:00,,USA,No College/USA,6-5,210,5,3,Forward,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_stan_miasek,1946,1952,N,Y,Y,Undrafted,Undrafted,Undrafted,False,No College,USA,Stan Miasek,career,10.6,1.4,7.6,0
77588,77588,Larry,Micheaux,Larry Micheaux,"Micheaux, Larry",L. Micheaux,1960-03-24T00:00:00,Houston,USA,Houston/USA,6-9,220,1,40,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_larry_micheaux,1983,1984,N,Y,Y,1983,2,29,False,Houston,USA,Larry Micheaux,career,3.4,0.5,2.7,0
1626175,1626175,Jordan,Mickey,Jordan Mickey,"Mickey, Jordan",J. Mickey,1994-07-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,235,2,25,Center-Forward,Active,1610612748,Heat,MIA,heat,Miami,jordan_mickey,2015,2017,Y,Y,Y,2015,2,33,False,Louisiana State,USA,Jordan Mickey,career,2.4,0.3,2.0,0
203114,203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-8,222,7,22,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012,2019,Y,Y,Y,2012,2,39,False,Texas A&M,USA,Khris Middleton,2018-19,18.3,4.3,6.0,0.118
77589,77589,Zigmund,Mihalik,Zigmund Mihalik,"Mihalik, Zigmund",Z. Mihalik,1916-09-22T00:00:00,,USA,No College/USA,6-0,180,0,,Guard,Active,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_red_mihalik,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,No College,USA,Zigmund Mihalik,career,0.9,0.0,,0
2036,2036,Chris,Mihm,Chris Mihm,"Mihm, Chris",C. Mihm,1979-07-16T00:00:00,Texas,USA,Texas/USA,7-0,265,8,4,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,chris_mihm,2000,2008,N,Y,Y,2000,1,7,False,Texas,USA,Chris Mihm,career,7.5,0.5,5.3,0
77590,77590,Ed,Mikan,Ed Mikan,"Mikan, Ed",E. Mikan,1925-10-20T00:00:00,DePaul,USA,DePaul/USA,6-8,230,5,15,Center,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_ed_mikan,1948,1953,N,Y,Y,1948,1,5,False,DePaul,USA,Ed Mikan,career,6.7,0.9,5.5,0
600012,600012,George,Mikan,George Mikan,"Mikan, George",G. Mikan,1924-06-18T00:00:00,DePaul,USA,DePaul/USA,6-10,245,6,99,Center,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_george_mikan,1948,1955,N,Y,Y,Undrafted,Undrafted,Undrafted,False,DePaul,USA,George Mikan,career,23.1,2.8,13.4,4
77591,77591,Larry,Mikan,Larry Mikan,"Mikan, Larry",L. Mikan,1948-04-08T00:00:00,Minnesota,USA,Minnesota/USA,6-7,210,0,30,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_larry_mikan,1970,1970,N,Y,Y,1970,4,64,False,Minnesota,USA,Larry Mikan,career,3.0,0.8,2.6,0
77593,77593,Vern,Mikkelsen,Vern Mikkelsen,"Mikkelsen, Vern",V. Mikkelsen,1928-10-21T00:00:00,Hamline,USA,Hamline/USA,6-7,230,9,19,Forward,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_vern_mikkelsen,1949,1958,N,Y,Y,1949,,,False,Hamline,USA,Vern Mikkelsen,career,14.4,2.2,9.4,6
77594,77594,Al,Miksis,Al Miksis,"Miksis, Al",A. Miksis,1928-02-02T00:00:00,Western Illinois,USA,Western Illinois/USA,6-7,210,0,,Center,Active,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_al_miksis,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Western Illinois,USA,Al Miksis,career,3.4,0.5,,0
101223,101223,Aaron,Miles,Aaron Miles,"Miles, Aaron",A. Miles,1983-04-13T00:00:00,Kansas,USA,Kansas/USA,,,1,,,Inactive,0,,,,,aaron_miles,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Kansas,USA,Aaron Miles,career,0.8,1.3,0.7,0
101139,101139,CJ,Miles,CJ Miles,"Miles, CJ",C. Miles,1987-03-18T00:00:00,No College,USA,"Skyline HS (Dallas, TX)USA/USA",6-6,220,14,,Forward-Guard,Active,1610612764,Wizards,WAS,wizards,Washington,cj_miles,2005,2019,Y,Y,Y,2005,2,34,False,"Skyline HS (Dallas, TX)USA",USA,CJ Miles,2018-19,6.4,0.7,1.8,0.056
2032,2032,Darius,Miles,Darius Miles,"Miles, Darius",D. Miles,1981-10-09T00:00:00,East St. Louis,USA,East St. Louis HS (IL)/USA,6-9,235,7,3,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,darius_miles,2000,2008,N,Y,Y,2000,1,3,False,East St. Louis HS (IL),USA,Darius Miles,career,10.1,1.9,4.9,0
77596,77596,Eddie,Miles,Eddie Miles,"Miles, Eddie",E. Miles,1940-07-05T00:00:00,Seattle,USA,Seattle/USA,6-4,195,8,42,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_eddie_miles,1963,1971,N,Y,Y,1963,1,4,False,Seattle,USA,Eddie Miles,career,13.4,2.0,3.1,1
1527,1527,Marko,Milic,Marko Milic,"Milic, Marko",M. Milic,1977-05-05T00:00:00,,,Slovenia,,,1,,,Inactive,0,,,,,marko_milic,1997,1998,N,Y,Y,1997,2,33,False,,,Marko Milic,career,2.5,0.3,0.7,0
2545,2545,Darko,Milicic,Darko Milicic,"Milicic, Darko",D. Milicic,1985-06-20T00:00:00,,Serbia,Hemoform/Serbia,,,9,,,Inactive,0,,,,,darko_milicic,2003,2012,N,Y,Y,2003,1,2,False,Hemoform,Serbia,Darko Milicic,career,6.0,0.9,4.2,0
77598,77598,Nat,Militzok,Nat Militzok,"Militzok, Nat",N. Militzok,1923-05-03T00:00:00,Cornell,USA,CCNY; Hofstra; Cornell/USA,6-3,195,0,,Forward,Active,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_nat_militzok,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,CCNY; Hofstra; Cornell,USA,Nat Militzok,career,4.3,0.7,,0
1889,1889,Andre,Miller,Andre Miller,"Miller, Andre",A. Miller,1976-03-19T00:00:00,Utah,USA,Utah/USA,6-3,200,17,24,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,andre_miller,1999,2015,N,Y,Y,1999,1,8,False,Utah,USA,Andre Miller,career,12.5,6.5,3.7,0
292,292,Anthony,Miller,Anthony Miller,"Miller, Anthony",A. Miller,1971-10-22T00:00:00,Michigan State,USA,Michigan State ''94/USA,,,7,,,Inactive,0,,,,,anthony_miller,1994,2004,N,Y,Y,1994,2,39,False,Michigan State ''94,USA,Anthony Miller,career,2.8,0.4,2.7,0
77605,77605,Bill,Miller,Bill Miller,"Miller, Bill",B. Miller,1924-11-24T00:00:00,North Carolina,USA,North Carolina/USA,6-3,190,0,,Forward,Active,1610610025,Stags,CHS,stags,Chicago,HISTADD_bill_miller,1948,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,False,North Carolina,USA,Bill Miller,career,1.9,0.7,,0
77603,77603,Bob,Miller,Bob Miller,"Miller, Bob",B. Miller,1956-07-09T00:00:00,Cincinnati,USA,Cincinnati/USA,6-10,230,0,41,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_bob_miller,1983,1983,N,Y,Y,1978,4,85,False,Cincinnati,USA,Bob Miller,career,2.0,0.5,2.5,0
1802,1802,Brad,Miller,Brad Miller,"Miller, Brad",B. Miller,1976-04-12T00:00:00,Purdue,USA,Purdue/USA,7-0,261,14,52,Center-Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,brad_miller,1998,2011,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Purdue,USA,Brad Miller,career,11.2,2.8,7.1,2
203121,203121,Darius,Miller,Darius Miller,"Miller, Darius",D. Miller,1990-03-21T00:00:00,Kentucky,USA,Kentucky/USA,6-8,225,5,21,Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,darius_miller,2012,2019,Y,Y,Y,2012,2,46,False,Kentucky,USA,Darius Miller,2018-19,8.2,2.1,1.9,0.048
77602,77602,Dick,Miller,Dick Miller,"Miller, Dick",D. Miller,1958-04-26T00:00:00,Toledo,USA,Toledo/USA,6-6,215,0,30,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,HISTADD_dick_miller,1980,1980,N,Y,Y,1980,2,40,False,Toledo,USA,Dick Miller,career,1.0,0.6,0.9,0
77599,77599,Eddie,Miller,Eddie Miller,"Miller, Eddie",E. Miller,1931-06-18T00:00:00,Syracuse,USA,Syracuse/USA,6-8,225,1,,Forward,Active,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_eddie_miller,1952,1953,N,Y,Y,1952,,,False,Syracuse,USA,Eddie Miller,career,10.2,1.5,8.5,0
77600,77600,Harry,Miller,Harry Miller,"Miller, Harry",H. Miller,1923-07-28T00:00:00,North Carolina,USA,Seton Hall; North Carolina/USA,6-4,230,0,,Center,Active,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_moose_miller,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Seton Hall; North Carolina,USA,Harry Miller,career,2.9,0.8,,0
77601,77601,Jay,Miller,Jay Miller,"Miller, Jay",J. Miller,1943-07-19T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,205,1,12,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_jayjay_miller,1967,1968,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Notre Dame,USA,Jay Miller,career,2.6,0.1,0.8,0
1626259,1626259,Malcolm,Miller,Malcolm Miller,"Miller, Malcolm",M. Miller,1993-03-06T00:00:00,Holy Cross,USA,Holy Cross/USA,6-7,210,2,13,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,malcolm_miller,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Holy Cross,USA,Malcolm Miller,2018-19,3.5,0.1,0.5,0.069
2034,2034,Mike,Miller,Mike Miller,"Miller, Mike",M. Miller,1980-02-19T00:00:00,Florida,USA,FloridaUSA/USA,6-8,218,17,3,Guard-Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,mike_miller,2000,2016,N,Y,Y,2000,1,5,False,FloridaUSA,USA,Mike Miller,career,10.6,2.6,4.2,0
932,932,Oliver,Miller,Oliver Miller,"Miller, Oliver",O. Miller,1970-04-06T00:00:00,Arkansas,USA,Arkansas ''92/USA,6-9,315,9,3,Center,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,oliver_miller,1992,2003,N,Y,Y,1992,1,22,False,Arkansas ''92,USA,Oliver Miller,career,7.4,2.2,5.9,0
203113,203113,Quincy,Miller,Quincy Miller,"Miller, Quincy",Q. Miller,1992-11-18T00:00:00,Baylor,USA,Baylor/USA,6-9,210,3,34,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,quincy_miller,2012,2014,Y,Y,Y,2012,2,38,False,Baylor,USA,Quincy Miller,career,4.3,0.5,2.4,0
397,397,Reggie,Miller,Reggie Miller,"Miller, Reggie",R. Miller,1965-08-24T00:00:00,California-Los Angeles,USA,UCLA/USA,6-7,195,18,31,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,reggie_miller,1987,2004,N,Y,Y,1987,1,11,False,UCLA,USA,Reggie Miller,career,18.2,3.0,3.0,5
77604,77604,Walt,Miller,Walt Miller,"Miller, Walt",W. Miller,1915-07-30T00:00:00,Duquesne,USA,Duquesne/USA,6-2,190,0,,Forward,Active,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_walt_miller,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Duquesne,USA,Walt Miller,career,1.9,0.5,,0
168,168,Chris,Mills,Chris Mills,"Mills, Chris",C. Mills,1970-01-25T00:00:00,Arizona,USA,Arizona ''93/USA,6-7,220,10,34,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,chris_mills,1993,2002,N,Y,Y,1993,1,22,False,Arizona ''93,USA,Chris Mills,career,11.2,1.9,4.9,0
77606,77606,John,Mills,John Mills,"Mills, John",J. Mills,1919-09-07T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-8,203,0,,Center,Active,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_longjohn_mills,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Western Kentucky,USA,John Mills,career,3.9,0.2,,0
201988,201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,1988-08-11T00:00:00,St. Mary's (CA),Australia,St. Mary's (CA)/Australia,6-0,180,10,8,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,patty_mills,2009,2019,Y,Y,Y,2009,2,55,False,St. Mary's (CA),Australia,Patty Mills,2018-19,9.9,3.0,2.2,0.081
371,371,Terry,Mills,Terry Mills,"Mills, Terry",T. Mills,1967-12-21T00:00:00,Michigan,USA,Michigan/USA,,,10,,,Inactive,0,,,,,terry_mills,1990,2000,N,Y,Y,1990,1,16,False,Michigan,USA,Terry Mills,career,10.6,1.3,5.4,0
202407,202407,Elijah,Millsap,Elijah Millsap,"Millsap, Elijah",E. Millsap,1987-08-12T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-7,215,3,22,Guard-Forward,Active,1610612756,Suns,PHX,suns,Phoenix,elijah_millsap,2014,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Alabama-Birmingham,USA,Elijah Millsap,career,4.2,1.1,2.8,0
200794,200794,Paul,Millsap,Paul Millsap,"Millsap, Paul",P. Millsap,1985-02-10T00:00:00,Louisiana Tech,USA,Louisiana TechUSA/USA,6-8,246,13,4,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,paul_millsap,2006,2019,N,Y,Y,2006,2,47,False,Louisiana TechUSA,USA,Paul Millsap,2018-19,12.6,2.0,7.2,0.113
1629003,1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,1996-09-26T00:00:00,Southern Methodist University,USA,USA/USA,6-6,207,1,18,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,shake_milton,2018,2019,Y,Y,Y,2018,2,54,False,USA,USA,Shake Milton,2018-19,4.4,0.9,1.8,0.049
114,114,Harold,Miner,Harold Miner,"Miner, Harold",H. Miner,1971-05-05T00:00:00,Southern California,USA,USC/USA,6-5,210,3,4,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,harold_miner,1992,1995,N,Y,Y,1992,1,12,False,USC,USA,Harold Miner,career,9.0,1.2,2.2,0
77609,77609,Dirk,Minniefield,Dirk Minniefield,"Minniefield, Dirk",D. Minniefield,1961-01-17T00:00:00,Kentucky,USA,Kentucky/USA,6-3,180,2,11,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_dirk_minniefield,1985,1987,N,Y,Y,1983,2,33,False,Kentucky,USA,Dirk Minniefield,career,5.3,3.8,1.7,0
77610,77610,Dave,Minor,Dave Minor,"Minor, Dave",D. Minor,1922-02-23T00:00:00,UCLA,USA,Toledo; UCLA/USA,6-2,185,1,8,Guard,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_dave_minor,1951,1952,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Toledo; UCLA,USA,Dave Minor,career,7.6,2.5,4.5,0
65,65,Greg,Minor,Greg Minor,"Minor, Greg",G. Minor,1971-09-08T00:00:00,Louisville,USA,Louisville/USA,,,4,,,Inactive,0,,,,,greg_minor,1994,1998,N,Y,Y,1994,1,25,False,Louisville,USA,Greg Minor,career,6.9,1.4,2.7,0
77612,77612,Mark,Minor,Mark Minor,"Minor, Mark",M. Minor,1950-05-14T00:00:00,Ohio State,USA,Ohio State/USA,6-6,215,0,20,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_mark_minor,1972,1972,N,Y,Y,1972,11,165,False,Ohio State,USA,Mark Minor,career,1.3,0.5,1.0,0
202703,202703,Nikola,Mirotic,Nikola Mirotic,"Mirotic, Nikola",N. Mirotic,1991-02-11T00:00:00, ,Montenegro,Montenegro/Montenegro,6-10,250,5,41,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,nikola_mirotic,2014,2019,N,Y,Y,2011,1,23,False,Montenegro,Montenegro,Nikola Mirotic,2018-19,15.2,1.2,7.4,0.116
77613,77613,Wat,Misaka,Wat Misaka,"Misaka, Wat",W. Misaka,1923-12-21T00:00:00,Utah,USA,Utah/USA,5-7,150,0,15,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_wat_misaka,1947,1947,N,Y,Y,1947,,,False,Utah,USA,Wat Misaka,career,2.3,0.0,,0
1954,1954,Jason,Miskiri,Jason Miskiri,"Miskiri, Jason",J. Miskiri,1975-08-19T00:00:00,George Mason,USA,George Mason ''99/USA,,,1,,,Inactive,0,,,,,jason_miskiri,1999,1999,N,Y,Y,Undrafted,Undrafted,Undrafted,False,George Mason ''99,USA,Jason Miskiri,career,0.0,1.0,0.0,0
1628378,1628378,Donovan,Mitchell,Donovan Mitchell,"Mitchell, Donovan",D. Mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-3,215,2,45,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,donovan_mitchell,2017,2019,N,Y,Y,2017,1,13,False,Louisville,USA,Donovan Mitchell,2018-19,23.8,4.2,4.1,0.117
77615,77615,Mike,Mitchell,Mike Mitchell,"Mitchell, Mike",M. Mitchell,1956-01-01T00:00:00,Auburn,USA,Auburn/USA,6-7,215,9,34,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_mike_mitchell,1978,1987,N,Y,Y,1978,1,15,False,Auburn,USA,Mike Mitchell,career,19.8,1.3,5.6,1
77616,77616,Murray,Mitchell,Murray Mitchell,"Mitchell, Murray",M. Mitchell,1923-03-19T00:00:00,Sam Houston State,USA,ollege: Sam Houston State/USA,6-6,,0,,Center,Active,1610610023,Packers,AND,packers,Anderson,HISTADD_murray_mitchell,1949,1949,N,Y,Y,1948,,,False,ollege: Sam Houston State,USA,Murray Mitchell,career,1.0,1.0,,0
417,417,Sam,Mitchell,Sam Mitchell,"Mitchell, Sam",S. Mitchell,1963-09-02T00:00:00,Mercer,USA,Mercer/USA,6-7,215,12,42,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,sam_mitchell,1989,2001,N,Y,Y,1985,3,54,False,Mercer,USA,Sam Mitchell,career,8.7,1.1,3.7,0
77614,77614,Todd,Mitchell,Todd Mitchell,"Mitchell, Todd",T. Mitchell,1966-07-26T00:00:00,Purdue,USA,Purdue/USA,6-7,205,0,32,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_todd_mitchell,1988,1988,N,Y,Y,1988,2,43,False,Purdue,USA,Todd Mitchell,career,5.1,0.9,2.1,0
203183,203183,Tony,Mitchell,Tony Mitchell,"Mitchell, Tony",T. Mitchell,1989-08-07T00:00:00,Alabama,USA,Alabama/USA,,,1,,,Inactive,0,,,,,tony_mitchell,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Alabama,USA,Tony Mitchell,career,2.0,0.3,0.3,0
203502,203502,Tony,Mitchell,Tony Mitchell,"Mitchell, Tony",T. Mitchell,1992-04-07T00:00:00,North Texas,USA,North Texas/USA,,,2,,,Inactive,0,,,,,tony_mitchell,2013,2016,Y,Y,Y,2013,2,37,False,North Texas,USA,Tony Mitchell,career,1.0,0.1,1.2,0
1628513,1628513,Naz,Mitrou-Long,Naz Mitrou-Long,"Mitrou-Long, Naz",N. Mitrou-Long,1993-08-03T00:00:00,Iowa State,Canada,Iowa State/Canada,6-4,218,2,30,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,naz_mitrou-long,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Iowa State,Canada,Naz Mitrou-Long,2018-19,1.1,1.1,0.4,0.016
77618,77618,Steve,Mix,Steve Mix,"Mix, Steve",S. Mix,1947-12-30T00:00:00,Toledo,USA,Toledo/USA,6-7,215,12,50,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_steve_mix,1969,1982,N,Y,Y,1969,5,61,False,Toledo,USA,Steve Mix,career,10.6,1.8,5.3,1
77619,77619,Bill,Mlkvy,Bill Mlkvy,"Mlkvy, Bill",B. Mlkvy,1931-01-19T00:00:00,Temple,USA,Temple/USA,6-4,190,0,16,Forward,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_bill_mlkvy,1952,1952,N,Y,Y,1952,,,False,Temple,USA,Bill Mlkvy,career,5.8,2.0,3.3,0
1749,1749,Cuttino,Mobley,Cuttino Mobley,"Mobley, Cuttino",C. Mobley,1975-09-01T00:00:00,Rhode Island,USA,Rhode Island/USA,6-4,215,11,32,Guard,Active,1610612752,Knicks,NYK,knicks,New York,cuttino_mobley,1998,2008,N,Y,Y,1998,2,41,False,Rhode Island,USA,Cuttino Mobley,career,16.0,2.7,3.9,0
